,CommitID,Dockerfiles,Comments,isSATD
73,48c7645a472fd699ea3b14e6a91a2ae4756225e5,/.template-helpers/generate-dockerfile-links-partial.tmpl,/* TODO decide what to do (if anything) about non-GitHub repos with respect to URL */,1
75,48c7645a472fd699ea3b14e6a91a2ae4756225e5,/.template-helpers/generate-dockerfile-links-partial.tmpl,/* TODO decide what to do (if anything) about non-GitHub repos with respect to URL */,1
78,9552e256f9ee8684687b06e8838175e20118b601,/.template-helpers/generate-dockerfile-links-partial.tmpl,/* TODO decide what to do (if anything) about non-GitHub repos with respect to URL */,1
80,5ef176107f127e8b815e1c514c2bcada225f9d58,/Dockerfile,"# TODO find a way to make --mirror-only / SSL work with backpan too :(
",1
81,5ef176107f127e8b815e1c514c2bcada225f9d58,/Dockerfile,"# TODO find a way to make --verify work with backpan as well :'(
#ENV PERL_CPANM_OPT $PERL_CPANM_OPT --verify

# reinstall cpanm itself, for good measure
",1
85,eb5d2577d11856d5bfff9de942ce05cbaa89e63e,/.template-helpers/generate-dockerfile-links-partial.tmpl,/* TODO decide what to do (if anything) about non-GitHub repos with respect to URL */,1
89,9f518ccfa2d51c21176c5945e0c7b8f74a3e4cd6,/Dockerfile,"# TODO find a way to make --mirror-only / SSL work with backpan too :(
",1
90,9f518ccfa2d51c21176c5945e0c7b8f74a3e4cd6,/Dockerfile,"# TODO find a way to make --verify work with backpan as well :'(
#ENV PERL_CPANM_OPT $PERL_CPANM_OPT --verify

# reinstall cpanm itself, for good measure
",1
97,4d5e3f0e893b6f28f14bcf34367d39c8b11ff17d,/.template-helpers/generate-dockerfile-links-partial.tmpl,/* TODO decide what to do (if anything) about non-GitHub repos with respect to URL */,1
99,4d5e3f0e893b6f28f14bcf34367d39c8b11ff17d,/.template-helpers/generate-dockerfile-links-partial.tmpl,/* TODO decide what to do (if anything) about non-GitHub repos with respect to URL */,1
101,38bcca7ba339b2f4cbf2c7ff74382db5a7d94dfc,/Dockerfile,"# TODO find a way to make --mirror-only / SSL work with backpan too :(
",1
102,38bcca7ba339b2f4cbf2c7ff74382db5a7d94dfc,/Dockerfile,"# TODO find a way to make --verify work with backpan as well :'(
#ENV PERL_CPANM_OPT $PERL_CPANM_OPT --verify

# reinstall cpanm itself, for good measure
",1
108,1a40a541519d2181c6f8c5e47e35711b7a023722,/.template-helpers/generate-dockerfile-links-partial.tmpl,/* TODO decide what to do (if anything) about non-GitHub repos with respect to URL */,1
110,1a40a541519d2181c6f8c5e47e35711b7a023722,/.template-helpers/generate-dockerfile-links-partial.tmpl,/* TODO decide what to do (if anything) about non-GitHub repos with respect to URL */,1
